UMAP1,UMAP2,Dataset
13.341381,5.005814,A
3.811413,2.2584286,B
5.4565616,5.6743264,C
-0.5028077,-0.57989866,D
-4.2400174,3.8873913,E
3.3561022,2.5320954,F
0.41002855,3.4858983,G
