UMAP1,UMAP2,Dataset
13.224545,-1.0584631,g
-4.433438,4.0199647,g
-1.1940386,-10.660927,g
-7.262854,2.5068338,g
3.344171,1.564018,g
3.3934512,-1.0456406,g
2.4175854,-10.171069,g
-1.1808019,-8.75677,g
6.247035,3.3279424,g
1.9498423,2.0544267,g
-2.3738742,-3.395471,g
-0.8781277,4.0987244,g
-7.6131163,1.6957233,g
-0.33292848,-5.5071306,g
3.7777152,-1.1350112,g
-2.371751,3.3468816,g
-1.1275342,-8.02205,g
-3.7262638,1.7837036,g
2.4961257,-0.30310214,g
2.867105,1.3301371,g
-2.199654,3.7070904,g
-5.1222687,-8.455934,g
-8.65334,1.4819294,g
8.838963,6.2964234,g
5.7927947,-0.7777381,g
-1.938495,0.346984,g
2.2734852,-0.39879066,g
-8.435439,-6.1608834,g
-7.5530047,-5.8349047,g
1.9918213,6.956952,g
-7.183757,2.6744804,g
-1.9723177,8.441804,g
-1.4537631,2.509984,g
1.2922344,7.6617203,g
3.1414928,-1.9358271,g
2.351055,-12.269421,g
6.845687,-1.3248587,g
2.1326125,1.4949744,g
-5.561778,-0.36688668,g
7.382691,-4.8702216,g
-2.590515,-8.7602415,g
-2.3797143,-7.7371736,g
8.263168,10.235471,g
-1.2187173,-2.0332859,g
4.9937825,1.7488097,g
-5.1269293,11.302616,g
-4.1059804,1.525567,g
-3.7962663,-1.4760212,g
-10.538214,2.6654277,g
-4.513005,5.986445,g
-3.0768468,-2.6473331,g
0.85101086,-1.6430725,g
0.20287877,-2.541531,g
7.2025456,1.2776725,g
-0.5947596,1.2937208,g
-9.508338,-5.8681083,g
6.565913,3.4473538,g
1.1446813,-8.362072,g
-9.195931,-1.34964,g
-10.194758,-2.7883987,g
-0.53554964,6.2036533,g
2.0631762,-7.781173,g
1.0023878,8.770613,g
-0.62550676,-7.443559,g
0.3369423,-2.211896,g
11.13322,-0.56964046,g
8.373565,-0.057137117,g
0.4468266,5.7372084,g
5.551397,8.447097,g
-7.0365577,-5.7961545,g
3.2388997,-12.723024,g
-7.512603,-4.5165524,g
-2.9148376,-4.151523,g
0.49566713,0.4509023,g
1.3971865,10.75296,g
5.2276673,-0.70853275,g
3.388656,-3.9168026,g
9.710883,-1.3761616,g
1.3317009,8.554303,g
2.068087,1.9693285,g
7.8123493,10.944102,g
-1.0141745,7.861377,g
6.0637116,-9.569117,g
7.9825025,-4.076273,g
2.9693506,3.2080948,g
-4.1715403,1.6115245,g
6.3359513,-3.3193011,g
0.6075388,3.425704,g
-1.8196222,-2.9914834,g
-6.5779324,5.7144933,g
5.364114,9.814506,g
4.441019,8.371895,g
3.5129306,5.741667,g
4.1194916,0.8205927,g
6.2096977,4.5258713,g
1.28541,4.0278716,g
8.242831,-4.0522637,g
10.469053,5.675567,g
3.1187856,-1.1094836,g
