UMAP1,UMAP2,Dataset
-8.824181,0.9439857,g
-7.6346054,3.267297,g
2.6583695,-2.821798,g
11.114316,2.7297196,g
-6.5264606,4.0109186,g
6.3532,1.3438846,g
-5.8042936,5.5822115,g
0.8361662,-3.8342211,g
1.4539965,11.221347,g
7.2867355,3.203146,g
4.632288,-11.635761,g
-2.6324277,-4.342374,g
0.010829874,1.9423586,g
-2.0193732,3.7291186,g
-2.3962855,6.612004,g
-0.96291363,-3.701432,g
-1.4567019,0.06417992,g
-4.9379263,7.39119,g
3.3307714,-3.8682704,g
7.747178,-1.655185,g
-0.96818906,3.6689157,g
6.7235856,-0.44237617,g
1.743858,-2.7749465,g
1.8367327,-2.5839229,g
1.6731162,-5.100507,g
8.054628,1.2114978,g
-6.0346036,2.427473,g
7.5571966,-10.868836,g
4.2033877,6.4711027,g
-5.4265246,-6.214491,g
9.514102,2.722009,g
0.5463968,-1.6845986,g
9.386323,0.7494445,g
-0.036021173,1.3582875,g
-8.196765,6.461068,g
-3.1785476,1.6501123,g
2.2052467,-9.933014,g
-2.9338198,-1.9799092,g
0.12457583,3.6078348,g
3.5470943,-0.76786166,g
9.330284,5.931873,g
1.3619076,-1.6692142,g
6.4909563,2.4545987,g
10.3042555,-3.728419,g
0.4706659,-2.772549,g
0.91623044,-12.525439,g
-2.3574166,4.3014507,g
-1.0555605,-4.776198,g
-2.1695752,-10.47632,g
7.2793674,-3.6732109,g
-0.37683064,2.073284,g
0.029901503,1.5275146,g
-5.08444,-4.0044312,g
9.19174,2.3566017,g
-1.6212212,10.69938,g
-0.34906214,-7.3461823,g
2.3729208,-3.3504238,g
4.351487,0.6368346,g
-8.303571,3.457593,g
-0.8228662,-7.166596,g
-11.4908285,0.7764832,g
5.619098,-2.157036,g
-7.4185367,11.104203,g
-5.958187,0.18970494,g
0.8762783,7.883632,g
2.679091,4.8935413,g
-8.019336,10.146096,g
1.7103586,-0.73767656,g
-0.76480657,1.9824134,g
6.5516725,-0.13697329,g
9.829377,8.5504875,g
-2.76167,3.5694096,g
1.5620933,-7.973146,g
-1.0548391,-0.2994315,g
-7.679327,2.0367177,g
-7.9258423,-1.2397114,g
-2.5303183,8.830404,g
-6.1419787,2.6286538,g
-8.782562,3.6419194,g
0.07890862,-2.7640128,g
-3.042855,-0.32755312,g
-8.946482,-1.0133663,g
-3.4829597,3.1301622,g
-2.9309456,6.8801045,g
0.21238962,-0.52896494,g
13.394099,0.44685948,g
5.670846,3.6377647,g
-6.3816333,-2.792867,g
-9.24824,-1.4662234,g
1.7441375,-3.715015,g
8.36318,-1.9865229,g
-2.3497746,1.8852053,g
-0.026324324,0.6908224,g
-3.6907775,1.2293813,g
9.624487,-3.4470754,g
-2.2884967,-5.0713816,g
5.888978,-4.857787,g
6.789964,3.7894866,g
1.2791586,-4.0672946,g
-5.868653,7.083583,g
8.92684,7.056254,g
-1.3247886,3.3933535,g
0.563874,2.9331195,g
-9.634599,8.127587,g
-3.6228158,4.3420434,g
10.884628,0.26354778,g
8.51624,-5.4935875,g
-4.708947,6.8864193,g
1.1736145,-4.5266776,g
12.227286,1.0453728,g
-13.806461,1.2406781,g
0.06385941,-5.6746716,g
4.0404544,-0.8342368,g
1.1329622,-4.4579544,g
6.3511887,-0.74085724,g
5.8806043,3.8282187,g
1.1373327,-0.7948986,g
-1.7064612,-1.3454694,g
0.45512587,2.6497612,g
6.4857345,-5.423844,g
-0.66370183,5.8799396,g
-5.5078697,-1.089775,g
3.4899654,3.5502152,g
5.7836294,-2.2963932,g
-0.23934439,3.164344,g
8.580219,-1.9800547,g
-1.0864028,-4.87285,g
0.38152796,-2.7849936,g
-4.0037045,0.9310843,g
-5.857116,-3.2094882,g
-3.743114,2.0804198,g
0.630709,-4.8450546,g
-3.6473503,-5.810244,g
-2.8486378,2.004243,g
-2.7056842,6.4025693,g
-1.0732194,-2.1761603,g
3.9032943,10.9268265,g
-3.808361,0.68317026,g
-2.3317533,0.42688844,g
-3.6040776,0.4593623,g
5.95056,7.4599514,g
4.6083965,-8.782304,g
-8.068461,-7.6015716,g
7.242637,-3.7614517,g
6.9597297,5.3380346,g
-1.4561425,-0.96602607,g
5.962492,-0.6172016,g
-4.62795,-8.485313,g
-2.0562394,6.508985,g
-6.1946363,-5.580375,g
5.333151,-5.2776427,g
2.2002046,1.0848101,g
-4.692471,7.411825,g
-2.0174606,4.1298385,g
2.668314,3.598813,g
-0.65482426,2.3377774,g
6.605435,10.124042,g
-3.8788483,3.8667092,g
-3.2294385,-10.624172,g
-5.7077603,2.8050294,g
-1.2095715,-3.077544,g
-6.497851,0.7648133,g
-12.38736,2.2373543,g
5.242592,2.0650887,g
0.4158795,-3.8367212,g
1.424229,-2.6337574,g
-0.31176564,4.272715,g
-0.6920386,-5.2186904,g
-2.5718014,-6.807366,g
1.0808017,6.006955,g
-3.708112,-3.8848145,g
-2.2614114,-3.8613105,g
-3.952366,-3.1069071,g
2.3239653,-3.178533,g
7.2592506,7.699536,g
1.7281686,-2.6180017,g
3.2509384,-0.7467638,g
3.3194604,3.529245,g
-1.1374283,-1.7973604,g
3.1414945,-3.6918979,g
6.564585,-5.5386057,g
0.3486988,-4.9943047,g
3.40066,-3.7908385,g
2.445775,-2.2090743,g
0.8515373,6.7438107,g
-2.3067777,1.7744083,g
1.6247251,-1.7725687,g
4.978949,1.2375724,g
-2.5031836,-0.5610005,g
5.9657183,-2.9842348,g
4.675277,-5.885556,g
5.0198975,-4.688328,g
7.534544,2.085622,g
-8.956723,-4.5800505,g
-7.258897,10.359815,g
5.539935,0.3858188,g
-11.269297,-0.2454352,g
5.247545,-7.583927,g
-1.3997856,-1.6925398,g
-9.024454,-5.750568,g
-0.82376695,-7.1546025,g
-7.9272447,4.2439976,g
6.2027254,-8.2111435,g
6.614036,-1.4846382,g
3.7738853,-10.701007,g
-4.672354,-2.7362008,g
-1.1002663,-12.130904,g
5.56642,-1.977395,g
3.5488198,6.2943892,g
0.49083623,11.713879,g
-8.875545,-0.20427454,g
7.214716,4.3893795,g
-2.3730912,10.17773,g
-2.852308,11.960928,g
7.345989,-5.3963966,g
-9.735286,-2.2949603,g
-2.808655,13.169659,g
-2.5726645,8.515749,g
-5.798819,-3.2127416,g
-7.919487,9.494892,g
9.376654,0.7476113,g
2.807012,7.268375,g
5.1629777,1.0197567,g
-1.7252156,-1.9325191,g
-0.7996869,2.8968208,g
10.772309,1.5449315,g
3.0735538,7.4992447,g
-4.7943053,4.680085,g
-0.11752757,-4.2265177,g
-1.7990466,-9.653983,g
0.8254768,-7.219025,g
6.6632447,8.630914,g
-3.0442216,0.23717263,g
4.853177,-0.95769376,g
2.6919196,-11.774097,g
3.68346,10.701605,g
-6.6606455,1.2231691,g
-6.1178617,0.24301498,g
7.2702847,-0.41311347,g
-5.4347944,-1.1447314,g
0.7495814,-1.7554939,g
-5.949787,-3.7892826,g
-1.2879043,1.9131377,g
2.5538828,-4.345298,g
3.0257816,7.2257876,g
1.2945926,6.5742097,g
-9.661476,-2.6590157,g
6.237593,5.7817535,g
-0.45243737,2.345059,g
-2.6831584,3.6756277,g
-8.380866,-0.14474654,g
7.210165,4.396692,g
-1.5210943,-7.316456,g
1.7241586,-7.424355,g
-2.2500098,2.1473243,g
-1.0302908,-10.19474,g
-8.943913,-1.0017059,g
-5.05834,-0.3122388,g
1.4540088,-1.3980912,g
8.851809,-0.48905775,g
8.338399,-1.9561803,g
11.186614,2.2673748,g
0.28940174,-3.4511135,g
1.2545855,7.5450315,g
0.2521254,-3.8168283,g
-5.6170278,-7.0150075,g
0.76002824,-4.540452,g
-1.5827868,1.198851,g
3.4044416,3.8205068,g
1.0438825,-2.18046,g
2.10679,-13.70512,g
-2.0778224,0.2742318,g
1.5941392,-10.79294,g
0.8458349,-3.8942082,g
0.8086265,1.3687596,g
2.258676,-8.574353,g
-4.534772,-12.763441,g
-5.785689,-3.37003,g
-5.3146644,-1.0491077,g
-4.6713943,-4.4055877,g
-6.2154794,-9.847832,g
-9.018258,-5.7457337,g
2.0002487,-1.4129742,g
0.3690034,5.2513328,g
-9.794887,-0.49603367,g
-4.2074285,-6.5017867,g
7.5289626,-2.4470973,g
3.0565715,7.645982,g
-3.302878,-4.7513657,g
-6.9752812,-3.532969,g
-6.423179,-0.39076915,g
3.268571,6.2851787,g
-4.0263186,-11.119196,g
5.445879,0.45673528,g
4.6302905,-11.630436,g
0.27554953,-1.2531837,g
-2.6899235,3.6808949,g
-11.660058,6.8865924,g
12.217819,-6.955591,g
-0.72250676,8.942168,g
-8.103827,9.193059,g
-2.6572487,2.7243454,g
-2.4772346,5.43404,g
-0.34619597,-0.47935265,g
-8.179529,2.9577975,g
0.7171295,-1.4636092,g
-8.26313,3.4814417,g
-2.4844775,1.0279465,g
9.231059,0.6312055,g
-3.0141342,6.28869,g
-3.8598895,0.7794994,g
3.0024712,-7.930789,g
0.85899746,-4.153782,g
4.2527957,-0.2957336,g
-1.0135367,2.6174142,g
6.372052,6.03036,g
-6.4423704,1.5763277,g
3.9648118,-7.487621,g
0.55596447,-1.1465024,g
3.2426012,-3.5037746,g
-1.1500666,3.4762714,g
1.851618,-3.2110527,g
3.5331063,3.7751935,g
7.840162,-1.1857933,g
5.102732,-8.125151,g
-9.508301,4.180778,g
-3.0829184,2.4647758,g
-6.0515614,1.6183444,g
1.8131992,2.0258665,g
6.953417,-1.4486548,g
4.435782,-4.3226166,g
-5.5965695,-3.3958993,g
4.766127,-1.5067735,g
-4.8169966,3.9808207,g
-10.001275,-2.8084855,g
-2.3515825,1.6913122,g
-12.026122,6.921866,g
-4.5819173,-5.111705,g
-0.014404639,-7.7648845,g
-1.2153517,5.8653965,g
-1.1026245,1.6114298,g
-5.8209295,10.38742,g
7.789797,-2.9013824,g
1.5093914,-3.7071452,g
-7.4978933,-0.87590843,g
7.287213,2.7507493,g
11.124518,-1.5253448,g
-0.9994989,-0.18748116,g
-13.288033,-0.87707675,g
2.8692029,6.242333,g
5.649505,5.284545,g
-0.03198426,7.505075,g
-6.837451,-5.3329515,g
-9.430782,-3.8281949,g
-3.5008233,-3.6603386,g
1.9341124,-6.1721582,g
-5.5916686,-3.3127122,g
-3.4892442,-0.5556506,g
1.5669713,-7.972855,g
4.841828,7.5517926,g
7.0036283,2.0039172,g
0.12234999,3.0505335,g
6.621531,-0.56899834,g
8.738368,-4.670408,g
2.503148,6.2260747,g
-8.131895,10.822761,g
-0.8873704,-4.557696,g
0.9832734,-7.3392515,g
-0.34582877,-3.4844444,g
-1.1403775,12.8133545,g
1.1084156,-8.75944,g
-2.2302895,8.037274,g
-0.2745539,-11.533568,g
-4.8418617,1.1467515,g
-2.01369,-11.911311,g
-6.495128,-6.1750135,g
-1.0705941,2.7802649,g
9.214116,9.92025,g
2.4078054,-4.0070953,g
-6.140395,-8.040486,g
-2.8535278,6.833188,g
-2.8806756,4.2782016,g
1.3359846,-4.6015487,g
3.967991,3.5167434,g
-0.37774518,1.3332072,g
-0.2249976,-2.445055,g
2.1866074,2.5256362,g
-10.40561,1.8663071,g
8.396355,-0.024943035,g
-2.5524983,1.22975,g
6.6075325,-5.5991945,g
9.400618,-0.3955183,g
-3.877194,-5.6132946,g
-0.16148034,1.8597833,g
-0.694361,0.95539355,g
5.810277,8.779791,g
-2.8396447,3.1908245,g
-1.03547,-8.042786,g
-1.5895026,-1.2680333,g
7.527651,-0.07161412,g
-1.0091277,1.7195158,g
3.2097614,9.20939,g
-6.874702,8.598357,g
-4.295719,2.4819188,g
-4.3362226,6.3329487,g
-3.551885,-0.34594703,g
-8.954548,0.8000231,g
7.520086,-4.759331,g
1.9428277,-10.439049,g
6.2427115,3.9722512,g
0.8331556,2.44549,g
2.7595174,3.6681795,g
-2.8625202,-1.9640499,g
1.113744,-2.143794,g
11.196628,-4.851205,g
-5.4009376,11.60645,g
2.8017414,-1.1404185,g
5.1777606,9.622908,g
3.446492,1.3546692,g
3.668653,10.726699,g
-2.5400765,1.9948324,g
-3.496604,1.9036947,g
-1.6014416,1.9169049,g
2.2313035,-8.39571,g
-6.61243,1.1572974,g
1.8947356,2.0114217,g
-1.2325864,3.380147,g
-3.1789196,2.5866725,g
-0.28655764,-2.2397933,g
4.9380383,4.895425,g
-3.2260895,0.5824532,g
1.1108943,-2.1578805,g
5.461982,1.903114,g
-0.55609477,-3.532109,g
-0.8606074,-8.80629,g
-3.5985038,1.4120455,g
-1.9359707,-10.956249,g
6.59883,-4.864479,g
4.97172,0.6846616,g
-0.056362916,-1.5212641,g
-4.2065806,-3.1124916,g
2.3440812,-10.833793,g
8.104218,-0.36994392,g
-2.0676556,0.6785428,g
3.1143816,-2.156015,g
7.2326727,10.754327,g
-9.182196,0.5964545,g
1.86616,0.920007,g
-0.7609014,5.7482057,g
0.08155055,2.7359307,g
6.287806,-0.13393839,g
0.22549595,4.1400323,g
-0.5714774,-2.0629122,g
-6.2964993,-5.505001,g
-4.8778753,-8.088995,g
0.9529662,3.6694198,g
-0.72280824,3.5795498,g
3.0067677,-1.6023605,g
-0.68383354,5.7958326,g
3.4050083,3.4190493,g
2.2860978,-3.1369495,g
5.7715626,-4.1166515,g
-0.84690005,-3.1220553,g
-2.6309984,1.497582,g
-13.519523,-0.24089533,g
-3.851771,8.098039,g
4.0878825,-7.530003,g
-4.718574,-2.7231658,g
2.407618,7.837095,g
1.3361381,-4.576361,g
9.577577,-2.402132,g
0.40055794,-2.9895287,g
6.7111216,-0.44381556,g
-2.9621208,-0.7103231,g
-9.933666,5.4157577,g
3.2800329,9.481615,g
-5.897608,-3.992813,g
3.6293619,0.21423937,g
3.2275028,9.224147,g
-6.3592877,-0.33905587,g
2.0230138,0.9565025,g
-1.2897224,-3.6480978,g
-0.29367173,9.017723,g
4.031697,-4.9624295,g
-2.5868208,-12.881772,g
-0.49323,1.1888582,g
10.096639,-2.2317543,g
-0.95940906,3.706836,g
1.0992143,9.653038,g
0.16790622,-3.8221948,g
2.4681952,-1.4804779,g
-0.9043906,-7.545542,g
2.6225784,10.602534,g
5.428177,-1.5405018,g
2.1141152,-4.883396,g
-3.086204,1.6921264,g
10.233219,-6.5619535,g
6.774816,1.8247732,g
8.102957,-6.053171,g
-0.2136464,-3.095228,g
-0.91690433,-4.1789274,g
0.9118375,-3.291949,g
-9.939074,5.4193273,g
3.2117417,0.5188433,g
4.3005095,5.06483,g
-2.8809896,6.6251845,g
1.8754411,5.3379927,g
-1.0399214,-10.156472,g
-10.77617,1.2506797,g
6.6501017,6.7644825,g
3.3639212,-9.188497,g
0.18909642,-3.6878886,g
-2.0761178,-0.8899701,g
-2.588618,-1.4409757,g
5.7550645,-0.105552964,g
-0.3503348,-1.820435,g
-2.7696843,-0.51042986,g
-0.9013585,6.906765,g
5.686612,2.0030544,g
3.8091476,4.872789,g
0.7620249,-8.421746,g
-0.65370095,6.2112226,g
6.18419,2.346501,g
4.962607,2.4375505,g
-0.27574775,2.8887646,g
1.6044606,-5.0007734,g
-3.1519084,6.6403637,g
3.914268,-0.22264011,g
2.3455307,-4.021596,g
0.64265823,4.9105973,g
0.16886143,9.343857,g
6.228834,12.012266,g
-6.6858544,7.482249,g
7.937255,-0.2947667,g
3.4701252,1.5070069,g
-4.296981,-4.6690545,g
0.2765936,-2.9848878,g
-6.312442,0.9732203,g
1.0182186,5.166751,g
6.3806343,0.9692601,g
-2.1208801,0.45719793,g
-4.7696934,4.1724443,g
11.400897,1.0375465,g
-2.0723386,1.904291,g
-0.13743289,4.7350893,g
5.7532854,-0.119518586,g
-2.855916,3.1369226,g
4.538076,-4.222493,g
-1.4954875,7.6923227,g
6.3286266,-0.7448106,g
6.6914973,3.3055403,g
1.4238046,-6.5421686,g
6.971493,7.393786,g
7.632561,5.64942,g
1.7155218,6.917302,g
6.203726,-7.7100635,g
-5.3622327,-8.22477,g
-4.3251557,-9.243509,g
0.27379876,4.124598,g
7.812007,-9.897914,g
1.5274609,-4.6111526,g
0.039658368,1.9130698,g
-9.200769,-7.5109673,g
8.202608,0.48860586,g
-4.589837,-2.7870607,g
-10.415202,-6.973794,g
-2.6019194,-7.539122,g
1.2195425,-2.705259,g
-9.261569,2.0658681,g
1.5164981,-3.5773034,g
8.124884,6.985194,g
5.0228896,10.494673,g
-1.7241871,-4.2550874,g
-2.613645,1.658855,g
-7.6423316,2.023465,g
-7.1564617,-9.479394,g
-5.80548,-3.2970068,g
-1.8974886,3.3410864,g
3.3967025,-12.118032,g
-8.75406,-7.535299,g
-11.476522,4.0597744,g
0.86399144,-12.55284,g
9.480526,-3.2980485,g
-4.3674493,-4.911693,g
4.1153426,3.4083729,g
-0.9481502,1.0062466,g
5.342294,2.6536345,g
1.3160692,5.0460167,g
-1.6868773,-2.9605074,g
-7.5136557,-0.46331355,g
-0.50021285,-1.6284587,g
5.9078526,-5.9972353,g
-2.907634,-9.777651,g
6.2742257,-10.543834,g
-4.926021,-7.673415,g
1.0137633,0.6692724,g
-1.3559977,-5.089261,g
10.359234,-5.609672,g
0.08770063,-3.718327,g
5.4178214,-3.437852,g
0.3953833,-3.646692,g
3.4653335,0.2199839,g
-0.8711683,5.513381,g
-2.6184473,-12.157205,g
6.929268,9.822124,g
0.51861334,-0.94730985,g
-6.828668,-1.947515,g
-2.097424,10.017235,g
-1.0654824,1.8781773,g
-3.9454863,-0.7968263,g
5.24699,8.383628,g
0.4888486,2.0567193,g
-4.4842954,4.1177197,g
2.532335,-7.700148,g
6.450501,-0.6917711,g
-8.889948,6.4149694,g
1.4843816,13.488329,g
-3.4128082,1.6996955,g
11.920886,-3.9665432,g
-4.8134933,-6.0445833,g
0.38786408,-2.9665108,g
-6.017844,-6.4268513,g
-6.830745,-6.172066,g
-2.4362588,-1.8922445,g
-9.758508,-4.20084,g
-2.6809611,-1.0644836,g
5.146288,4.770758,g
1.9216998,6.9874773,g
6.9091015,-6.0058746,g
-4.752955,-2.7163243,g
-6.7777586,-4.26796,g
3.8697042,1.8304516,g
6.619973,6.752769,g
-7.8160214,-1.8456973,g
0.85607415,-7.113868,g
1.7181256,0.12682992,g
-2.1363056,5.556451,g
8.169419,3.762899,g
5.744928,-10.552849,g
-1.0954676,3.796444,g
-0.4661914,2.1775787,g
2.7280843,-2.791502,g
3.2400167,-3.7367713,g
-1.6427748,-4.12061,g
-2.2616744,2.142067,g
4.9107504,7.616094,g
12.551961,0.031690378,g
6.1104717,8.2717285,g
0.765783,-1.3843322,g
8.838937,5.8480706,g
-5.94166,-3.3281484,g
-0.9687863,-0.26066595,g
-6.5548234,3.529361,g
5.1222486,4.035581,g
0.4873375,12.806475,g
-3.7293422,1.2213093,g
7.6168222,0.7527984,g
-5.631264,-4.253128,g
0.5876016,-3.9622388,g
-3.038492,2.0994482,g
-0.5322989,3.1892283,g
11.532338,-1.8064722,g
1.8601583,4.65947,g
-0.7454932,-5.196749,g
9.526368,-6.3588715,g
-2.0478554,1.2356101,g
10.38672,-5.691473,g
1.0793201,-12.5621395,g
-5.925753,1.2200391,g
-9.71955,-2.286876,g
-9.389722,7.5631094,g
-3.529486,-3.5691314,g
2.9288862,7.4556007,g
-4.343314,-0.16592552,g
3.5380054,10.047569,g
7.028242,6.9777994,g
1.385776,-4.47361,g
2.9486668,-5.9184494,g
0.3512321,5.7701864,g
2.7501476,3.6607287,g
4.9737005,8.911364,g
0.85430336,-3.114932,g
-3.6304078,5.2663565,g
13.389721,0.44266817,g
6.5559115,1.3440503,g
-2.134216,6.5690017,g
-2.9057286,-8.467972,g
0.089208916,1.8560554,g
-2.8637204,-1.5421909,g
3.2885103,7.2985954,g
0.41055986,-0.5657266,g
0.6389568,-4.702085,g
-1.8732444,1.2451465,g
2.9397068,-11.480943,g
-3.2174544,-8.906446,g
-6.0131254,1.467864,g
-3.7601554,12.512343,g
-1.8115216,3.2475908,g
-2.423924,1.3724605,g
-1.3190737,-2.4763918,g
4.253834,-5.314276,g
10.726449,-3.0442312,g
11.8654585,4.020558,g
2.5816655,1.4701806,g
-5.709247,-2.799971,g
2.2599125,-5.4795866,g
4.628818,-8.642847,g
-1.1678021,-4.995002,g
-1.1369692,-2.6754062,g
-3.1028204,6.807528,g
0.051205512,-2.4777896,g
-2.5107458,1.3136793,g
3.692504,-3.553099,g
3.532319,4.658336,g
1.7937478,-1.8064077,g
1.8015909,-5.703115,g
-3.6961892,-0.252749,g
5.1701827,-9.035334,g
-6.4243884,-6.0172944,g
8.634899,-6.611596,g
-6.4859805,-5.0357666,g
4.4327826,3.5800998,g
8.428202,2.1975665,g
-2.7259521,6.7604036,g
-8.703969,-2.6720972,g
-6.6021667,1.9224921,g
6.382821,3.024342,g
-2.8982782,-9.62291,g
-2.1045961,-8.280072,g
-2.6319156,-0.5178758,g
-4.055489,9.903412,g
-5.3271027,-4.3671784,g
-3.430305,-11.313314,g
-0.38574427,-1.7315286,g
7.847691,7.679328,g
1.1387179,-3.265934,g
-1.2043631,-9.9975605,g
-1.8766605,-0.33318594,g
7.480328,-7.988265,g
-0.91016906,3.4091668,g
-0.41745496,-1.7522357,g
-0.4106447,3.5860653,g
4.4531937,-6.963266,g
3.1858811,4.9724083,g
-10.157643,3.1416895,g
-0.97686785,-2.5243552,g
7.5312867,1.479846,g
-0.64216447,1.670424,g
-8.626658,-1.9077617,g
-10.410169,3.2981188,g
4.9357567,-6.493567,g
-3.5846481,11.608196,g
6.339286,9.287366,g
-8.4351845,-6.1011696,g
-1.7782745,-2.6328363,g
1.78496,-3.9089954,g
-8.279342,7.7646637,g
-1.6603371,3.1678536,g
-1.7088629,1.3071547,g
2.2753243,-4.703344,g
-10.090041,4.7561765,g
-5.1730976,4.3187637,g
-0.50625527,-2.8960035,g
5.111711,0.8679596,g
6.7208686,-5.926219,g
6.334272,-0.74477136,g
0.20913431,1.7459877,g
-0.3442014,-2.8513055,g
4.0147395,-4.9808497,g
2.988557,-0.5370176,g
0.1797561,2.0584126,g
-8.233091,0.6294319,g
-0.5438621,5.202902,g
4.246032,6.406585,g
-9.69251,-5.137732,g
7.9241457,4.3509865,g
-5.333896,-6.1580696,g
9.082945,-4.046055,g
-5.9036536,-2.0551546,g
-2.4493692,-3.894902,g
-1.4139419,0.88574857,g
0.043479938,2.0060134,g
6.604099,-0.60421383,g
-7.0276866,-6.1013293,g
6.9629464,-10.966549,g
0.06414997,-4.152354,g
-6.359264,5.217404,g
-6.8707824,-6.1930656,g
-2.7035024,-2.1536033,g
-2.7687626,1.6422828,g
-9.96832,0.9305313,g
-8.148688,0.05105431,g
-0.94915557,5.5882597,g
-2.298835,-3.961877,g
-2.629037,-4.3856564,g
-6.8422527,8.611419,g
-3.044925,1.6806649,g
0.52735794,1.382597,g
3.7011094,-6.899342,g
-0.691306,-0.17328314,g
9.507499,0.764709,g
5.9199433,9.326575,g
8.814332,6.7283177,g
5.89687,5.371084,g
-6.6144137,1.152183,g
1.4514644,7.4605274,g
-2.9513905,9.046706,g
-3.4033904,2.7709596,g
4.494542,3.9490721,g
3.045906,1.0781506,g
-5.35491,-8.222478,g
0.5470199,-13.332392,g
1.0561024,5.984143,g
-0.1281219,2.9162993,g
-0.21752337,-3.2568872,g
-0.9271201,-6.1820884,g
6.0275445,-4.357038,g
4.0560102,-1.4623716,g
-5.4941607,-1.1427766,g
-10.628526,-7.6767035,g
1.9970816,0.5762538,g
3.115268,-3.5738745,g
-5.1657066,-5.439518,g
-1.0263776,1.5427936,g
-4.074704,4.854902,g
-8.255709,-1.4643115,g
2.2455616,-3.3776615,g
7.6895695,-4.622563,g
7.010206,7.0163655,g
7.083436,-4.024628,g
-1.0058873,-0.19028279,g
9.041996,-4.0239954,g
-5.8898296,1.2689936,g
-0.68375164,-0.9237728,g
9.740638,-1.8706908,g
3.9021654,-4.9110355,g
4.8710365,6.1690307,g
-7.899473,-0.45250508,g
1.6626325,-2.1932871,g
-2.7322533,-7.4108467,g
3.557625,6.4659553,g
-0.72067505,-1.3944615,g
8.1147175,6.274866,g
9.629158,6.2558084,g
-3.8591805,3.5828376,g
5.0261836,1.0072026,g
-0.11790339,-8.036332,g
7.0507727,3.9657423,g
2.2033587,0.54179955,g
-0.16248499,-3.852333,g
-0.141617,7.1529455,g
-2.8650846,2.388642,g
-1.2697746,-3.7931492,g
-0.9664457,2.7471771,g
-1.1090841,3.1285415,g
-7.672034,6.523357,g
3.8451216,5.388655,g
6.5918074,-7.294797,g
1.9834249,9.164436,g
-1.7882328,-0.17931974,g
-0.44254714,-7.6375995,g
-2.7256176,11.677306,g
0.80158925,5.0021253,g
0.81139874,-4.2405577,g
0.7181168,0.5362949,g
-1.5987555,2.67287,g
-0.9519581,1.0038713,g
-8.764001,-1.7335296,g
0.71209085,-7.896425,g
-12.837001,-0.1051151,g
1.4121128,2.504889,g
0.84591967,-3.8903491,g
-4.412136,2.264665,g
-2.6810355,1.6596723,g
-0.5092965,-0.48107702,g
1.6123847,8.4271555,g
7.3276873,-5.3966923,g
2.5212176,-3.6527345,g
0.718612,7.7819676,g
1.3742362,-1.929375,g
1.17619,3.0770679,g
-2.5481646,-6.859895,g
-1.4212582,-6.1619964,g
10.5388775,-3.9077156,g
9.396579,-4.853592,g
3.3632057,3.3941796,g
1.862811,7.8486886,g
0.38081953,2.5515115,g
-0.9813228,2.7489262,g
3.2536526,5.832289,g
-10.851726,-6.1637917,g
-1.5743494,-1.8817966,g
2.4517457,9.624452,g
6.8449965,-11.068085,g
-5.693111,9.525954,g
-1.282253,-4.9842896,g
-2.086498,0.74967253,g
0.816888,5.4716473,g
-10.106798,8.671483,g
-1.1412612,-3.7350795,g
9.165889,7.2935805,g
5.5195665,0.29714006,g
-10.380329,6.0173573,g
0.14701849,-3.2382317,g
-3.615751,-6.4025764,g
9.142509,9.848312,g
7.253246,3.9961374,g
-0.5387341,-0.28783688,g
-0.71624315,5.4694405,g
-2.483954,-7.9287233,g
-3.9875274,-9.141687,g
2.5496743,-9.405604,g
-5.9439645,1.1982095,g
-5.4570675,-7.305504,g
0.25616696,9.68732,g
0.5923556,-0.9021173,g
11.183174,-0.11042421,g
-3.3075273,9.490475,g
-1.2647499,2.163297,g
-1.300541,4.066375,g
-2.6445048,8.431248,g
-2.7972987,6.828836,g
-3.532081,-1.3547717,g
0.6409422,2.0925925,g
1.6223028,3.1979332,g
-8.168194,0.91983247,g
11.479928,7.7578883,g
-10.244826,2.1812513,g
4.1365113,3.4040244,g
-6.499788,0.82778114,g
-5.5888925,6.6560893,g
-8.763809,1.3448594,g
5.764116,-2.2844236,g
0.9627774,1.3853867,g
3.5506504,1.1804844,g
-1.3410676,-1.7866694,g
-0.57816213,1.9083941,g
-1.5280168,-3.2670856,g
-2.5250287,1.0194142,g
2.3700423,-5.620927,g
3.0593786,-2.223191,g
-2.4682748,0.8283906,g
2.389051,-2.0126088,g
-1.9177108,1.4971143,g
1.4766116,0.8505904,g
3.7834506,-7.4787354,g
-7.3846335,1.0008657,g
1.1040806,10.074024,g
-0.98294085,3.7458005,g
3.360465,-3.8108199,g
0.8547745,6.720422,g
-0.093179375,0.80603683,g
6.8443556,4.600029,g
2.8090806,4.405608,g
-3.7795465,-0.27862325,g
-3.421626,-7.1096597,g
-6.554527,3.5190506,g
3.9128618,10.925824,g
2.9062037,-1.0103387,g
-2.9521282,6.7378335,g
-1.2265501,-2.6871932,g
-6.8111763,-4.584991,g
0.01600717,2.106859,g
1.1688377,-4.8249454,g
0.85768104,-6.0566797,g
-8.159784,-1.4984064,g
1.230795,2.924778,g
2.9366283,-1.896714,g
-0.49196422,-4.9646416,g
4.7335925,8.495908,g
0.4643885,0.9182718,g
-6.0564823,-5.454613,g
1.100232,-2.448209,g
1.1780976,-2.8364651,g
-1.8107888,11.7614975,g
-4.061134,1.2398884,g
3.3641603,6.223828,g
3.3642826,-0.6921524,g
